1,2,3,4,5,6,7,9,11,13,19,20,22,24,25,26,30,31,34,35,42,43,44,45,46,47,48,49,50,51,52,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,130,134,168,169,172,173,174,175,176,177,178,180
1568,0.926,2006,FEMALE,80,65 aNd over,EAST MIDLANDS,MARRIED OR COUPLE,3,1,OTHER,RETIRED,YES,DO NOT KNOW,8500,,NO,NOT APPLICABLE,0,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1466,1.004,2006,FEMALE,93,65 aNd over,WALES,WIDOWED/DIVORCED/SEPARATED,1,0,OTHER,RETIRED,YES,DO NOT KNOW,REFUSED,,REFUSED,NOT APPLICABLE,NOT APPLICABLE,,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,OWNED OUTRIGHT,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1369,0.634,2006,FEMALE,36,35 to 44,NORTH,MARRIED OR COUPLE,4,2,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,REFUSED,,YES,10000 to 19999,NOT APPLICABLE,,3,YES,NO,YES,YES,NO,NO,NO,NO,NO,OWNED MORTGAGE,DO NOT KNOW,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
355,1.559,2006,MALE,43,35 to 44,WEST MIDLANDS,MARRIED OR COUPLE,4,2,OTHER,IN PAID EMPLOYMENT,NO,DO NOT KNOW,REFUSED,,REFUSED,NOT APPLICABLE,NOT APPLICABLE,,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,OWNED MORTGAGE,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,REFUSED,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1771,1.316,2006,FEMALE,39,35 to 44,SOUTH EAST,NEVER MARRIED,3,2,OTHER,SOMETHING ELSE,YES,DO NOT KNOW,8500,,YES,3000 to 3499,0.382352948,,1,NO,NO,NO,NO,NO,YES,NO,NO,NO,LOCAL AUTHORITY RENTED,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
942,1.258,2006,MALE,36,35 to 44,SOUTH EAST,NEVER MARRIED,3,1,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,21250,,YES,20000 to 29999,1.204819322,,6,YES,YES,YES,YES,NO,NO,YES,NO,YES,OWNED MORTGAGE,DO NOT KNOW,YES,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,THE SAME,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1208,0.681,2006,FEMALE,85,65 aNd over,NORTH WEST,WIDOWED/DIVORCED/SEPARATED,1,0,OTHER,RETIRED,NO,DO NOT KNOW,NOT APPLICABLE,,NO,NOT APPLICABLE,NOT APPLICABLE,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOCAL AUTHORITY RENTED,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
948,1.026,2006,MALE,34,25 to 34,SOUTH EAST,NEVER MARRIED,1,0,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,30000,,NO,NOT APPLICABLE,0,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
551,1.735,2006,FEMALE,51,45 to 54,SOUTH EAST,NEVER MARRIED,2,0,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,30000,,YES,10000 to 19999,0.5,,1,NO,YES,NO,NO,NO,NO,NO,NO,NO,REFUSED,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,EASIER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
952,1.004,2006,FEMALE,74,65 aNd over,WALES,WIDOWED/DIVORCED/SEPARATED,1,0,OTHER,RETIRED,YES,DO NOT KNOW,REFUSED,,NO,NOT APPLICABLE,NOT APPLICABLE,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOCAL AUTHORITY RENTED,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1806,1.061,2006,FEMALE,25,25 to 34,GREATER LONDON,NEVER MARRIED,REFUSED,0,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,REFUSED,,REFUSED,NOT APPLICABLE,NOT APPLICABLE,,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,PRIVATE RENTED,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
375,1.024,2006,MALE,39,35 to 44,NORTH WEST,MARRIED OR COUPLE,4,2,OTHER,IN PAID EMPLOYMENT,NO,DO NOT KNOW,80000,,YES,3000 to 3499,0.040624999,,3,NO,NO,YES,NO,NO,NO,YES,NO,YES,OWNED MORTGAGE,DO NOT KNOW,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1141,0.671,2006,MALE,62,55 to 64,SOUTH WEST,MARRIED OR COUPLE,2,0,OTHER,IN PAID EMPLOYMENT,NO,DO NOT KNOW,NOT APPLICABLE,,YES,500 to 999,NOT APPLICABLE,,1,NO,NO,YES,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
770,2.038,2006,FEMALE,57,55 to 64,SOUTH EAST,MARRIED OR COUPLE,2,0,OTHER,IN PAID EMPLOYMENT,NO,DO NOT KNOW,NOT APPLICABLE,,YES,500 to 999,NOT APPLICABLE,,1,NO,NO,YES,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1714,0.847,2006,MALE,35,35 to 44,SOUTH WEST,MARRIED OR COUPLE,4,1,OTHER,IN PAID EMPLOYMENT,NO,DO NOT KNOW,REFUSED,,YES,greater thaN 30000,NOT APPLICABLE,,1,NO,NO,NO,NO,NO,NO,NO,NO,YES,OWNED MORTGAGE,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
982,1.499,2006,FEMALE,34,25 to 34,SCOTLAND,NEVER MARRIED,4,0,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,REFUSED,,NO,NOT APPLICABLE,NOT APPLICABLE,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOCAL AUTHORITY RENTED,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1753,2.663,2006,FEMALE,44,35 to 44,SCOTLAND,MARRIED OR COUPLE,3,0,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,REFUSED,,NO,NOT APPLICABLE,NOT APPLICABLE,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1562,0.859,2006,FEMALE,49,45 to 54,YORKSHIRE AND HUMBERSIDE,WIDOWED/DIVORCED/SEPARATED,1,0,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,16500,,NO,NOT APPLICABLE,0,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOCAL AUTHORITY RENTED,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1741,0.868,2006,FEMALE,54,45 to 54,YORKSHIRE AND HUMBERSIDE,WIDOWED/DIVORCED/SEPARATED,1,0,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,REFUSED,,NO,NOT APPLICABLE,NOT APPLICABLE,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1084,2.192,2006,MALE,47,45 to 54,WEST MIDLANDS,MARRIED OR COUPLE,4,2,OTHER,IN PAID EMPLOYMENT,NO,DO NOT KNOW,21250,,NO,NOT APPLICABLE,0,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOCAL AUTHORITY RENTED,DO NOT KNOW,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
925,2.656,2006,FEMALE,46,45 to 54,WEST MIDLANDS,NEVER MARRIED,2,0,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,REFUSED,,REFUSED,NOT APPLICABLE,NOT APPLICABLE,,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,OWNED MORTGAGE,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
890,1.338,2006,MALE,50,45 to 54,SOUTH EAST,MARRIED OR COUPLE,3,0,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,REFUSED,,NO,NOT APPLICABLE,NOT APPLICABLE,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOCAL AUTHORITY RENTED,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,EASIER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
963,1.002,2006,FEMALE,82,65 aNd over,YORKSHIRE AND HUMBERSIDE,WIDOWED/DIVORCED/SEPARATED,1,0,OTHER,RETIRED,YES,DO NOT KNOW,DO NOT KNOW,,YES,200 to 499,NOT APPLICABLE,,1,NO,NO,NO,YES,NO,NO,NO,NO,NO,OWNED OUTRIGHT,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
964,0.937,2006,MALE,44,35 to 44,YORKSHIRE AND HUMBERSIDE,MARRIED OR COUPLE,4,1,OTHER,SOMETHING ELSE,NO,DO NOT KNOW,30000,,NO,NOT APPLICABLE,0,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,THE SAME,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
934,0.624,2006,MALE,22,18 to 24,NORTH,MARRIED OR COUPLE,2,0,OTHER,IN PAID EMPLOYMENT,YES,DO NOT KNOW,50000,,YES,4500 to 4999,0.094999999,,1,NO,YES,NO,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
965,0.804,2006,MALE,56,55 to 64,YORKSHIRE AND HUMBERSIDE,MARRIED OR COUPLE,2,0,OTHER,SELF EMPLOYED,NO,DO NOT KNOW,NOT APPLICABLE,,NO,NOT APPLICABLE,NOT APPLICABLE,,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
435,1.327,2006,FEMALE,30,25 to 34,GREATER LONDON,MARRIED OR COUPLE,4,2,OTHER,SELF EMPLOYED,YES,DO NOT KNOW,12500,,YES,3000 to 3499,0.25999999,,1,NO,NO,NO,NO,NO,NO,YES,NO,NO,LOCAL AUTHORITY RENTED,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
858,1.093,2006,FEMALE,23,18 to 24,EAST MIDLANDS,NEVER MARRIED,3,0,OTHER,FULL TIME STUDENT,YES,DO NOT KNOW,1250,,YES,6000 to 6499,5,,1,NO,NO,NO,NO,NO,NO,NO,YES,NO,PRIVATE RENTED,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,QUESTION NOT OFFERED,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
