1,2,3,4,5,6,7,9,11,13,19,20,22,24,25,26,30,31,34,35,42,43,44,45,46,47,48,49,50,51,52,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,130,134,168,169,172,173,174,175,176,177,178,180
419,1.526,2009,FEMALE,31,25 to 34,WEST MIDLANDS,MARRIED OR COUPLE,2,0,OTHER,IN PAID EMPLOYMENT,NO,DO NOT KNOW,DO NOT KNOW,900 to 999,YES,4500 to 4999,NOT APPLICABLE,0.416666657,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1752,1.466,2009,MALE,59,55 to 64,NORTH WEST,MARRIED OR COUPLE,2,0,NO FORMAL QUALIFICATIONS,SOMETHING ELSE,NO,17500 to 24999,21250,DO NOT KNOW,YES,less thaN 200,0.004705882,NOT APPLICABLE,1,NO,NO,YES,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
802,1.184,2009,FEMALE,44,35 to 44,YORKSHIRE AND HUMBERSIDE,MARRIED OR COUPLE,5 aNd over,4,BACHELOR DEGREE OR EQUIVALENT,IN PAID EMPLOYMENT,YES,40000 to 49999,45000,200 to 299,YES,4500 to 4999,0.105555557,1.583333373,1,NO,NO,YES,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,THE SAME,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1046,1.059,2009,MALE,28,25 to 34,EAST MIDLANDS,MARRIED OR COUPLE,3,1,GCSE/O to LEVEL/CSE,SOMETHING ELSE,NO,REFUSED,REFUSED,200 to 299,YES,REFUSED,NOT APPLICABLE,NOT APPLICABLE,1,NO,NO,YES,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,KEEPING UP CONSTANT STRUGGLE,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,QUESTION NOT OFFERED,NO,NO,NO,NO,NO,YES,NO,NO,NO,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
655,1.228,2009,FEMALE,70,65 aNd over,EAST ANGLIA,MARRIED OR COUPLE,2,0,BACHELOR DEGREE OR EQUIVALENT,RETIRED,YES,30000 to 39999,35000,DO NOT KNOW,NO,NOT APPLICABLE,0,NOT APPLICABLE,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1608,0.524,2009,FEMALE,65,65 aNd over,NORTH WEST,MARRIED OR COUPLE,2,0,GCSE/O to LEVEL/CSE,RETIRED,YES,9500 to 11499,10500,900 to 999,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,THE SAME,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1486,1.669,2009,MALE,38,35 to 44,SOUTH EAST,MARRIED OR COUPLE,5 aNd over,4,BACHELOR DEGREE OR EQUIVALENT,SOMETHING ELSE,NO,75000 to 99999,87500,1200 to 1399,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
591,1.801,2009,MALE,83,65 aNd over,GREATER LONDON,WIDOWED/DIVORCED/SEPARATED,2,0,BACHELOR DEGREE OR EQUIVALENT,RETIRED,YES,17500 to 24999,21250,600 to 699,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
357,1.675,2009,FEMALE,35,35 to 44,EAST MIDLANDS,MARRIED OR COUPLE,5 aNd over,3,GCSE/O to LEVEL/CSE,IN PAID EMPLOYMENT,YES,30000 to 39999,35000,less thaN 200,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,KEEPING UP STRUGGLE FROM TIME TO TIME,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,NO,NO,NO,NO,NO,NO,NO,NO,YES,EASIER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1740,1.116,2009,MALE,36,35 to 44,EAST MIDLANDS,MARRIED OR COUPLE,4,1,BACHELOR DEGREE OR EQUIVALENT,IN PAID EMPLOYMENT,NO,75000 to 99999,87500,2000 to 2999,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
555,0.643,2009,MALE,24,18 to 24,YORKSHIRE AND HUMBERSIDE,NEVER MARRIED,3,2,VOCATIONAL QUALIFICATIONS,SOMETHING ELSE,YES,DO NOT KNOW,DO NOT KNOW,400 to 499,YES,200 to 499,NOT APPLICABLE,0.064814813,1,NO,NO,NO,NO,YES,NO,NO,NO,NO,PRIVATE RENTED,KEEPING UP STRUGGLE FROM TIME TO TIME,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,QUESTION NOT OFFERED,NO,NO,NO,NO,NO,YES,NO,NO,NO,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
954,0.627,2009,FEMALE,62,55 to 64,EAST MIDLANDS,NEVER MARRIED,1,0,NO FORMAL QUALIFICATIONS,NOT ABLE TO WORK,YES,4500 to 6499,5500,less thaN 200,YES,500 to 999,0.13636364,0.625,1,NO,YES,NO,NO,NO,NO,NO,NO,NO,LOCAL AUTHORITY RENTED,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1673,0.783,2009,FEMALE,70,65 aNd over,GREATER LONDON,MARRIED OR COUPLE,2,0,GCSE/O to LEVEL/CSE,RETIRED,YES,7500 to 9499,8500,less thaN 200,YES,2000 to 2499,0.264705896,1.875,2,NO,YES,NO,NO,NO,NO,YES,NO,NO,OWNED OUTRIGHT,KEEPING UP STRUGGLE FROM TIME TO TIME,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1074,1.177,2009,FEMALE,18,18 to 24,WEST MIDLANDS,NEVER MARRIED,2,0,GCSE/O to LEVEL/CSE,IN PAID EMPLOYMENT,YES,11500 to 13499,12500,500 to 599,YES,500 to 999,0.059999999,0.113636367,2,NO,NO,YES,NO,NO,NO,YES,NO,NO,OWNED OUTRIGHT,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,THE SAME,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1469,1.099,2009,MALE,37,35 to 44,NORTH WEST,WIDOWED/DIVORCED/SEPARATED,3,2,GCSE/O to LEVEL/CSE,IN PAID EMPLOYMENT,YES,13500 to 15499,14500,200 to 299,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOCAL AUTHORITY RENTED,HAVE FINANCIAL PROBLEMS FALLEN BEHIND WITH MANY,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,NO,NO,NO,NO,NO,YES,NO,NO,NO,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1468,0.42,2009,FEMALE,55,55 to 64,NORTH WEST,MARRIED OR COUPLE,4,2,NO FORMAL QUALIFICATIONS,IN PAID EMPLOYMENT,YES,30000 to 39999,35000,500 to 599,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1588,0.898,2009,MALE,78,65 aNd over,NORTH WEST,MARRIED OR COUPLE,2,0,GCSE/O to LEVEL/CSE,RETIRED,YES,DO NOT KNOW,DO NOT KNOW,less thaN 200,NO,NOT APPLICABLE,NOT APPLICABLE,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,KEEPING UP STRUGGLE FROM TIME TO TIME,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,NO,NO,NO,NO,NO,NO,NO,NO,YES,THE SAME,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1020,0.712,2009,MALE,40,35 to 44,WEST MIDLANDS,MARRIED OR COUPLE,5 aNd over,2,A LEVEL,IN PAID EMPLOYMENT,YES,DO NOT KNOW,DO NOT KNOW,REFUSED,REFUSED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,OWNED OUTRIGHT,REFUSED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1919,0.909,2009,MALE,49,45 to 54,GREATER LONDON,MARRIED OR COUPLE,2,0,NO FORMAL QUALIFICATIONS,IN PAID EMPLOYMENT,NO,30000 to 39999,35000,less thaN 200,YES,10000 to 14999,0.357142866,10.41666698,4,NO,YES,YES,NO,NO,NO,YES,NO,YES,LOCAL AUTHORITY RENTED,KEEPING UP CONSTANT STRUGGLE,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,NO,NO,NO,NO,NO,YES,NO,NO,NO,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
917,0.851,2009,FEMALE,51,45 to 54,SOUTH WEST,NEVER MARRIED,1,0,GCSE/O to LEVEL/CSE,UNEMPLOYED,YES,less thaN 4500,2250,less thaN 200,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,KEEPING UP CONSTANT STRUGGLE,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,NO,NO,NO,NO,NO,NO,NO,YES,NO,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
996,0.492,2009,FEMALE,36,35 to 44,WALES,NEVER MARRIED,2,0,A LEVEL,NOT ABLE TO WORK,NO,DO NOT KNOW,DO NOT KNOW,REFUSED,REFUSED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,REFUSED,PRIVATE RENTED,REFUSED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
811,0.769,2009,MALE,87,65 aNd over,NORTH,WIDOWED/DIVORCED/SEPARATED,1,0,NO FORMAL QUALIFICATIONS,RETIRED,YES,6500 to 7499,7000,DO NOT KNOW,DO NOT KNOW,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,DO NOT KNOW,LOCAL AUTHORITY RENTED,REFUSED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
805,0.632,2009,FEMALE,60,55 to 64,YORKSHIRE AND HUMBERSIDE,MARRIED OR COUPLE,2,0,GCSE/O to LEVEL/CSE,IN PAID EMPLOYMENT,YES,25000 to 29999,27500,400 to 499,YES,200 to 499,0.012727273,0.064814813,2,YES,NO,NO,YES,NO,NO,NO,NO,NO,OWNED OUTRIGHT,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1668,0.704,2009,MALE,40,35 to 44,NORTH,MARRIED OR COUPLE,4,2,BACHELOR DEGREE OR EQUIVALENT,SOMETHING ELSE,NO,DO NOT KNOW,DO NOT KNOW,less thaN 200,NO,NOT APPLICABLE,NOT APPLICABLE,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
492,1.155,2009,FEMALE,41,35 to 44,SOUTH EAST,MARRIED OR COUPLE,5 aNd over,4,GCSE/O to LEVEL/CSE,IN PAID EMPLOYMENT,YES,17500 to 24999,21250,less thaN 200,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED MORTGAGE,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1463,0.523,2009,FEMALE,33,25 to 34,NORTH WEST,MARRIED OR COUPLE,4,2,NO FORMAL QUALIFICATIONS,SOMETHING ELSE,NO,17500 to 24999,21250,400 to 499,YES,15000 to 19999,0.823529422,3.240740776,2,NO,YES,YES,NO,NO,NO,NO,NO,NO,PRIVATE RENTED,KEEPING UP CONSTANT STRUGGLE,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,NO,NO,NO,YES,NO,YES,NO,NO,NO,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
744,1.082,2009,FEMALE,28,25 to 34,YORKSHIRE AND HUMBERSIDE,MARRIED OR COUPLE,2,0,GCSE/O to LEVEL/CSE,UNEMPLOYED,YES,less thaN 4500,2250,less thaN 200,YES,500 to 999,0.333333343,0.625,2,NO,NO,NO,YES,YES,NO,NO,NO,NO,LOCAL AUTHORITY RENTED,FALLING BEHIND ON SOME,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,QUESTION NOT OFFERED,NO,NO,NO,NO,NO,YES,NO,NO,NO,HARDER,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1058,0.945,2009,FEMALE,58,55 to 64,SOUTH EAST,WIDOWED/DIVORCED/SEPARATED,1,0,OTHER,IN PAID EMPLOYMENT,YES,REFUSED,REFUSED,less thaN 200,YES,less thaN 200,NOT APPLICABLE,0.083333336,3,NO,YES,YES,NO,NO,NO,YES,NO,NO,OWNED MORTGAGE,KEEPING UP STRUGGLE FROM TIME TO TIME,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,NO,NO,NO,NO,NO,YES,NO,NO,NO,THE SAME,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
42,0.51,2009,MALE,45,45 to 54,WALES,MARRIED OR COUPLE,3,0,GCSE/O to LEVEL/CSE,SOMETHING ELSE,NO,17500 to 24999,21250,2000 to 2999,YES,3500 to 3999,0.176470593,0.125,3,NO,NO,YES,NO,NO,NO,YES,NO,YES,LOCAL AUTHORITY RENTED,KEEPING UP CONSTANT STRUGGLE,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,QUESTION NOT OFFERED,NO,NO,NO,NO,NO,NO,NO,NO,YES,THE SAME,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
265,1.207,2009,FEMALE,64,55 to 64,EAST MIDLANDS,WIDOWED/DIVORCED/SEPARATED,1,0,BACHELOR DEGREE OR EQUIVALENT,IN PAID EMPLOYMENT,YES,17500 to 24999,21250,600 to 699,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,OWNED OUTRIGHT,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
1458,0.957,2009,FEMALE,45,45 to 54,SCOTLAND,WIDOWED/DIVORCED/SEPARATED,1,0,GCSE/O to LEVEL/CSE,NOT ABLE TO WORK,YES,4500 to 6499,5500,less thaN 200,NO,NOT APPLICABLE,0,0,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,LOCAL AUTHORITY RENTED,KEEPING UP WITHOUT MUCH DIFFICULTY,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,QUESTION NOT OFFERED,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,DO NOT KNOW,DO NOT KNOW,,,,,,,,,
